word,status,calification,definition,word_length,language
PLAZO,true,"""nombre masculino""","""Término o tiempo señalado para algo tiempo período intervalo prórroga término""",5,esp
PLEBE,true,"""nombre femenino""","""Clase social más baja pueblo vulgo gente masa populacho chusma aristocracia nobleza""",5,esp
PLECA,true,"""nombre femenino""","""barra vertical.""",5,esp
PLEGA,null,null,null,null,null
PLEGO,null,null,null,null,null
PLENA,true,"""adjetivo""","""Completo lleno completo lleno entero íntegro total absoluto plenario vacío""",5,esp
PLENO,true,"""adjetivo""","""Completo lleno completo lleno entero íntegro total absoluto plenario vacío""",5,esp
PLEON,true,"""nombre masculino""","""Abdomen de los crustáceos formado por varios segmentos cada uno de los cuales lleva un par de apéndices pequeños y relacionados con la función reproductora""",5,esp
PLEPA,true,"""nombre femenino coloquial""","""pepla.""",5,esp
PLEXO,true,"""nombre masculino""","""Red formada por varios filamentos nerviosos y vasculares entrelazados El plexo hepático red retículo ramificación""",5,esp
PLICA,true,"""nombre femenino""","""Sobre cerrado y sellado en que se reserva algún documento o noticia que no debe publicarse hasta fecha u ocasión determinada sobre2""",5,esp
PLISA,true,"""verbo transitivo""","""Hacer que una tela o cosa flexible quede formando pliegues plegar replegar doblar fruncir tablear gandujar""",5,esp
PLISE,true,"""verbo transitivo""","""Hacer que una tela o cosa flexible quede formando pliegues plegar replegar doblar fruncir tablear gandujar""",5,esp
PLISO,true,"""verbo transitivo""","""Hacer que una tela o cosa flexible quede formando pliegues plegar replegar doblar fruncir tablear gandujar""",5,esp
PLOMA,true,"""verbo transitivo""","""Poner un sello de plomo pendiente de hilos en un documento privilegio o diploma""",5,esp
PLOME,true,"""verbo transitivo""","""Poner un sello de plomo pendiente de hilos en un documento privilegio o diploma""",5,esp
PLOMO,true,"""nombre masculino""","""Elemento químico metálico de de color gris azulado dúctil pesado maleable resistente a la corrosión y muy blando escaso en la corteza terrestre donde se encuentra en la galena la anglesita y la cerusita usado en la fabricación de canalizaciones como antidetonante en las gasolinas en la industria química y de armamento y como blindaje contra radiaciones saturno""",5,esp
PLUGO,true,"""verbo intransitivo""","""Agradar o dar gusto gustar deleitar contentar1 satisfacer complacer regocijar desagradar""",5,esp
PLUMA,true,"""nombre femenino""","""Cada una de las formaciones córneas de que está cubierto el cuerpo de las aves y que consta de un tubo o cañón inserto en la piel y de un eje con barbillas""",5,esp
POBLA,null,null,null,null,null
POBLE,null,null,null,null,null
POBLO,null,null,null,null,null
POBOS,true,"""nombre masculino""","""álamo blanco.""",5,esp
POBRA,true,"""adjetivo coloquial""","""Dicho de una mujer Pobre que pedía limosna de puerta en puerta""",5,esp
POBRE,true,"""adjetivo""","""Necesitado que no tiene lo necesario para vivir necesitado desprotegido indigente miserable menesteroso pelado1 humilde desamparado infortunado pordiosero mendigo misio2 varado2 rico adinerado acaudalado""",5,esp
POCAS,true,"""adjetivo indefinido""","""En número cantidad o intensidad escasos respecto de lo regular ordinario o preciso Pocos armarios La poca agua que había Poco peligro mucho""",5,esp
POCHA,true,"""adjetivo""","""Dicho de un alimento especialmente de la fruta Podrida o dañada podrido pasado pachucho putrefacto pútrido fresco""",5,esp
POCHO,true,"""adjetivo""","""Dicho de un alimento especialmente de la fruta Podrida o dañada podrido pasado pachucho putrefacto pútrido fresco""",5,esp
POCOS,true,"""adjetivo indefinido""","""En número cantidad o intensidad escasos respecto de lo regular ordinario o preciso Pocos armarios La poca agua que había Poco peligro mucho""",5,esp
PODAD,true,"""verbo transitivo""","""Cortar o quitar las ramas superfluas de los árboles vides y otras plantas para que después se desarrollen con más vigor desbrozar desmochar mondar remondar escamondar chapodar desvastigar deschuponar cortar limpiar castrar desroñar remoldar""",5,esp
PODAL,true,"""adjetivo""","""Perteneciente o relativo al pie""",5,esp
PODAN,true,"""verbo transitivo""","""Cortar o quitar las ramas superfluas de los árboles vides y otras plantas para que después se desarrollen con más vigor desbrozar desmochar mondar remondar escamondar chapodar desvastigar deschuponar cortar limpiar castrar desroñar remoldar""",5,esp
PODAR,true,"""verbo transitivo""","""Cortar o quitar las ramas superfluas de los árboles vides y otras plantas para que después se desarrollen con más vigor desbrozar desmochar mondar remondar escamondar chapodar desvastigar deschuponar cortar limpiar castrar desroñar remoldar""",5,esp
PODAS,null,null,null,null,null
PODED,true,"""verbo transitivo""","""Tener expedita la facultad o potencia de hacer algo valer1""",5,esp
PODEN,true,"""verbo transitivo""","""Cortar o quitar las ramas superfluas de los árboles vides y otras plantas para que después se desarrollen con más vigor desbrozar desmochar mondar remondar escamondar chapodar desvastigar deschuponar cortar limpiar castrar desroñar remoldar""",5,esp
PODER,true,"""verbo transitivo""","""Tener expedita la facultad o potencia de hacer algo valer1""",5,esp
PODES,true,"""verbo transitivo""","""Cortar o quitar las ramas superfluas de los árboles vides y otras plantas para que después se desarrollen con más vigor desbrozar desmochar mondar remondar escamondar chapodar desvastigar deschuponar cortar limpiar castrar desroñar remoldar""",5,esp
PODIA,null,null,null,null,null
PODIO,true,"""nombre masculino""","""Pedestal largo en que estriban varias columnas pedestal basa1 base basamento""",5,esp
PODON,null,null,null,null,null
PODRA,null,null,null,null,null
PODRE,true,"""nombre femenino""","""Putrefacción de algunas cosas podredumbre putrefacción pudrimiento descomposición podredura podrimiento pudrición""",5,esp
POEMA,true,"""nombre masculino""","""Obra poética normalmente en verso poesía composición verso1 soneto romance oda canción cantar2 copla balada tonada cantiga trova estrofa""",5,esp
POETA,true,"""nombre masculino y femenino""","""Persona que compone obras poéticas rapsoda liróforo juglar trovador bardo1 vate versificador poetastro coplero coplista rimador""",5,esp
POINO,null,null,null,null,null
POISA,true,"""nombre femenino""","""Cáscara que envuelve los granos de los cereales""",5,esp
POISE,true,"""nombre masculino""","""Unidad de viscosidad del sistema cegesimal equivalente a la de un fluido en el cual el gradiente de velocidad perpendicular a la superficie de desplazamiento es de centímetro por segundo cada centímetro cuando está sometido a una fuerza retardatriz de dina por centímetro cuadrado""",5,esp
POLAR,true,"""adjetivo""","""Perteneciente o relativo a los polos""",5,esp
POLCA,true,"""nombre femenino""","""Danza de origen polaco de movimiento rápido y en compás de dos por cuatro""",5,esp
POLCO,true,"""nombre masculino""","""calzado de punto patuco escarpín botica2""",5,esp
POLEA,true,"""nombre femenino""","""Mecanismo que consiste en una rueda giratoria de borde acanalado por el que se desliza una cuerda o cadena y que sirve para mover o levantar cosas pesadas garrucha motón trocla monospastos""",5,esp
POLEN,true,"""nombre masculino""","""Conjunto de granos diminutos contenidos en las anteras de las flores cada uno de los cuales está constituido por dos células rodeadas en común por dos membranas resistentes""",5,esp
POLEO,true,"""nombre masculino""","""Planta herbácea anual de la familia de las labiadas con tallos tendidos ramosos velludos y algo esquinados hojas descoloridas pequeñas pecioladas casi redondas y dentadas y flores azuladas o moradas en verticilos bien separados Toda la planta tiene olor agradable se usa en infusión como estomacal y abunda en a orillas de los arroyos tipo""",5,esp
POLEX,null,null,null,null,null
POLIN,null,null,null,null,null
POLIO,true,"""nombre masculino""","""zamarrilla""",5,esp
POLIR,true,"""verbo transitivo desusado""","""pulir.""",5,esp
POLIS,true,"""nombre femenino""","""En la antigua Estado autónomo constituido por una ciudad y un pequeño territorio""",5,esp
POLLA,true,"""nombre femenino""","""Gallina nueva medianamente crecida que no pone huevos o que hace poco tiempo que ha empezado a ponerlos gallina pita2""",5,esp
POLLO,true,"""nombre masculino""","""Cría que nace del huevo de un ave y en especial la de la gallina polluelo pito1 cría""",5,esp
POLOS,true,"""nombre masculino""","""Cada uno de los dos puntos en que el eje de rotación corta un cuerpo esférico especialmente la Tierra""",5,esp
POLVO,true,"""nombre masculino""","""Parte más menuda y deshecha de la tierra muy seca que con cualquier movimiento se levanta en el aire polvareda nube""",5,esp
POMAR,true,"""nombre masculino""","""Sitio lugar o huerta donde hay árboles frutales especialmente manzanos""",5,esp
POMAS,true,"""nombre femenino""","""Fruta de árbol fruta fruto""",5,esp
POMEZ,null,null,null,null,null
POMOS,true,"""nombre masculino""","""Agarrador o tirador de una puerta cajón de forma más o menos esférica tirador agarrador manija manilla""",5,esp
POMPA,true,"""nombre femenino""","""Acompañamiento suntuoso numeroso y de gran aparato que se hace en una función ya sea de regocijo o fúnebre""",5,esp
POMPO,true,"""adjetivo""","""Romo sin filo romo boto3 obtuso""",5,esp
PONCI,null,null,null,null,null
PONED,true,"""verbo transitivo""","""Colocar en un sitio o lugar a alguien o algo dejar posar1 meter introducir quitar retirar1 sacar""",5,esp
PONEN,true,"""verbo transitivo""","""Colocar en un sitio o lugar a alguien o algo dejar posar1 meter introducir quitar retirar1 sacar""",5,esp
PONER,true,"""verbo transitivo""","""Colocar en un sitio o lugar a alguien o algo dejar posar1 meter introducir quitar retirar1 sacar""",5,esp
PONES,null,null,null,null,null
PONEY,null,null,null,null,null
PONGA,true,"""nombre masculino""","""Especie de orangután""",5,esp
PONGO,true,"""nombre masculino""","""Especie de orangután""",5,esp
PONIA,null,null,null,null,null
PONIS,true,"""nombre masculino""","""Caballo de cierta raza de poca alzada póney""",5,esp
PONTO,true,"""nombre masculino""","""masa de agua salada mar piélago profundo océano""",5,esp
POPAD,true,"""verbo transitivo""","""Despreciar o tener en poco a alguien""",5,esp
POPAN,true,"""verbo transitivo""","""Despreciar o tener en poco a alguien""",5,esp
POPAR,true,"""verbo transitivo""","""Despreciar o tener en poco a alguien""",5,esp
POPAS,null,null,null,null,null
POPEL,true,"""adjetivo""","""Dicho de una cosa Que está situada más a popa que otra u otras con que se compara""",5,esp
POPEN,true,"""verbo transitivo""","""Despreciar o tener en poco a alguien""",5,esp
POPES,null,null,null,null,null
POPOS,null,null,null,null,null
POPTI,null,null,null,null,null
PORCO,true,"""nombre masculino y femenino desusado""","""cerdo.""",5,esp
PORGA,null,null,null,null,null
PORGO,null,null,null,null,null
PORNO,true,"""adjetivo coloquial""","""Películas porno pornográfico""",5,esp
POROS,true,"""nombre masculino""","""Espacio que hay entre las moléculas de los cuerpos""",5,esp
PORRA,true,"""nombre femenino""","""Instrumento o arma alargada usada como maza especialmente por algunos cuerpos encargados de vigilancia de regulación del tráfico rolo""",5,esp
PORRO,true,"""nombre masculino""","""puerro.""",5,esp
PORTA,true,"""nombre femenino""","""Cada una de las aberturas a modo de ventanas situadas en los costados y en la popa de los buques para darles luz y ventilación para efectuar su carga y descarga y principalmente para colocar la artillería""",5,esp
PORTE,true,"""nombre masculino""","""Acción de transporte traslado acarreo flete""",5,esp
PORTO,true,"""verbo transitivo""","""Tener algo consigo o sobre sí""",5,esp
POSAD,true,"""verbo transitivo""","""Soltar la carga que se trae a cuestas para descansar o tomar aliento soltar dejar""",5,esp
POSAN,true,"""verbo transitivo""","""Soltar la carga que se trae a cuestas para descansar o tomar aliento soltar dejar""",5,esp
POSAR,true,"""verbo transitivo""","""Soltar la carga que se trae a cuestas para descansar o tomar aliento soltar dejar""",5,esp
POSAS,null,null,null,null,null
POSCA,true,"""nombre femenino""","""Mezcla de agua y vinagre que empleaban los romanos como refresco y para otros usos""",5,esp
POSEA,true,"""verbo transitivo""","""Dicho de una persona Tener en su poder algo tener disponer disfrutar gozar atesorar ostentar detentar usufructuar tomar carecer""",5,esp
POSEE,true,"""verbo transitivo""","""Dicho de una persona Tener en su poder algo tener disponer disfrutar gozar atesorar ostentar detentar usufructuar tomar carecer""",5,esp
POSEI,null,null,null,null,null
POSEN,true,"""verbo transitivo""","""Soltar la carga que se trae a cuestas para descansar o tomar aliento soltar dejar""",5,esp
POSEO,true,"""verbo transitivo""","""Dicho de una persona Tener en su poder algo tener disponer disfrutar gozar atesorar ostentar detentar usufructuar tomar carecer""",5,esp
POSES,null,null,null,null,null
POSMA,true,"""nombre femenino coloquial""","""Pesadez flema cachaza pesadez flema lentitud parsimonia pachorra cachaza diligencia rapidez""",5,esp
POSMO,true,"""adjetivo coloquial""","""Dicho especialmente del agua o de la carne Podrida hedionda podrido putrefacto hediondo""",5,esp
POSON,null,null,null,null,null
POSOS,true,"""nombre masculino""","""Sedimento del líquido contenido en una vasija sedimento asiento residuo hez madre concho1 horrura""",5,esp
POSTA,true,"""nombre masculino""","""Persona que corre y va por la a una diligencia propia o ajena correo1 valija estafeta""",5,esp
POSTE,true,"""nombre masculino""","""Madero piedra o columna colocada verticalmente para servir de apoyo o de señal palo madero estaca señal pilar2 mojón1 hito percha1 columna mástil1 pilote""",5,esp
POTAD,true,"""verbo transitivo""","""Igualar y marcar las pesas y medidas""",5,esp
POTAN,true,"""verbo transitivo""","""Igualar y marcar las pesas y medidas""",5,esp
POTAR,true,"""verbo transitivo""","""Igualar y marcar las pesas y medidas""",5,esp
POTAS,null,null,null,null,null
POTEA,null,null,null,null,null
POTEE,null,null,null,null,null
POTEN,true,"""verbo transitivo""","""Igualar y marcar las pesas y medidas""",5,esp
POTEO,null,null,null,null,null
POTES,null,null,null,null,null
POTOS,true,"""nombre masculino""","""Vasija pequeña para líquidos especialmente para mate Un poto de chicha""",5,esp
POTRA,true,"""nombre femenino""","""Hernia de una víscera u otra parte blanda""",5,esp
POTRO,true,"""nombre masculino y femenino""","""Caballo desde que nace hasta que muda los dientes de leche que generalmente es a los cuatro años y medio de edad potrillo potranco""",5,esp
POYAD,true,"""verbo intransitivo""","""Pagar la derecho""",5,esp
POYAL,true,"""nombre masculino""","""Paño listado con que se cubren los poyos en algunos lugares""",5,esp
POYAN,true,"""verbo intransitivo""","""Pagar la derecho""",5,esp
POYAR,true,"""verbo intransitivo""","""Pagar la derecho""",5,esp
POYAS,null,null,null,null,null
POYEN,true,"""verbo intransitivo""","""Pagar la derecho""",5,esp
POYES,true,"""verbo intransitivo""","""Pagar la derecho""",5,esp
POYOS,true,"""nombre masculino""","""Banco de piedra u otra materia arrimado a las paredes ordinariamente a la puerta de las casas de zonas rurales poyete pretil banco asiento""",5,esp
POZAL,true,"""nombre masculino""","""Cubo o zaque con que se saca el agua del pozo""",5,esp
POZAS,true,"""nombre femenino""","""Charca o concavidad en que hay agua detenida charca balsa1 charco""",5,esp
POZOL,true,"""nombre masculino""","""Sopa de maíz tierno reventado con carne de cerdo""",5,esp
POZOS,true,"""nombre masculino""","""Perforación que se hace en la tierra para buscar una vena de agua hoyo agujero perforación excavación jagüey aljibe hueco oquedad foso depresión mina2 túnel""",5,esp
PRADO,true,"""nombre masculino""","""Tierra muy húmeda o de regadío en la cual se deja crecer o se siembra la hierba para pasto de los ganados pradera pasto1 pastizal dehesa ejido herbazal campizal fenal""",5,esp
PRAOS,true,"""nombre masculino""","""Embarcación malaya de poco calado muy larga y estrecha""",5,esp
PRAVA,true,"""adjetivo""","""Perverso malvado y de dañadas costumbres""",5,esp
PRAVO,true,"""adjetivo""","""Perverso malvado y de dañadas costumbres""",5,esp
PRAZA,true,"""nombre femenino desusado""","""plaza.""",5,esp
PREAR,true,"""verbo transitivo desusado""","""Apresar saquear robar""",5,esp
PREAS,true,"""nombre femenino""","""Cosa prendida tomada o cogida""",5,esp
PREDA,true,"""nombre femenino desusado""","""cosa prendida o tomada""",5,esp
PREÑA,true,"""verbo transitivo""","""Fecundar o hacer concebir a la hembra embarazar fecundar empreñar""",5,esp
PREÑE,true,"""verbo transitivo""","""Fecundar o hacer concebir a la hembra embarazar fecundar empreñar""",5,esp
PREÑO,true,"""verbo transitivo""","""Fecundar o hacer concebir a la hembra embarazar fecundar empreñar""",5,esp
PRESA,true,"""nombre femenino""","""Acción de prender o tomar algo captura rapiña pillaje caza1 captura apresamiento""",5,esp
PRESO,true,"""adjetivo""","""Dicho de una persona Que sufre prisión prisionero recluso convicto presidiario cautivo condenado penado libre libertado""",5,esp
PREST,true,"""nombre masculino desusado""","""Parte del haber del soldado que se le entregaba en mano semanal o diariamente""",5,esp
PREVE,null,null,null,null,null
PREVI,null,null,null,null,null
PRIMA,true,"""adjetivo""","""primero inicial""",5,esp
PRIME,true,"""verbo transitivo""","""Conceder primacía a algo anteponer premiar1 incentivar""",5,esp
PRIMO,true,"""adjetivo""","""primero inicial""",5,esp
PRION,true,"""nombre masculino""","""Agente infeccioso constituido exclusivamente por proteínas que produce alteraciones neurodegenerativas contagiosas en diversas especies animales""",5,esp
PRIOR,true,"""adjetivo""","""Dicho de una cosa En lo escolástico que precede a otra en cualquier orden""",5,esp
PRISA,true,"""nombre femenino""","""Prontitud y rapidez con que sucede o se ejecuta algo rapidez prontitud celeridad presteza apresuramiento premura apuro diligencia acucia furor lentitud""",5,esp
PRIVA,true,"""nombre femenino""","""alcohólica bebida""",5,esp
PRIVE,true,"""verbo transitivo""","""Despojar a alguien de algo que poseía despojar desposeer quitar arrebatar expropiar desheredar usurpar expoliar apartar restituir dar""",5,esp
PRIVO,true,"""verbo transitivo""","""Despojar a alguien de algo que poseía despojar desposeer quitar arrebatar expropiar desheredar usurpar expoliar apartar restituir dar""",5,esp
PROAL,true,"""adjetivo""","""Perteneciente o relativo a la proa""",5,esp
PROAS,true,"""nombre femenino""","""Parte delantera de una embarcación con la cual corta las aguas y de otros vehículos prora roda2 tajamar delantera popa""",5,esp
PROBA,true,"""adjetivo""","""Que tiene probidad honrado honesto honorable íntegro recto decente moral1 intachable irreprochable deshonesto""",5,esp
PROBE,null,null,null,null,null
PROBO,true,"""adjetivo""","""Que tiene probidad honrado honesto honorable íntegro recto decente moral1 intachable irreprochable deshonesto""",5,esp
PROCO,true,"""nombre masculino desusado""","""Pretendiente de una mujer""",5,esp
PROEL,true,"""adjetivo""","""Que está situado más cerca de la proa Extremo proel de la quilla""",5,esp
PROFA,true,"""nombre masculino y femenino""","""profesor""",5,esp
PROFE,true,"""nombre masculino y femenino""","""profesor""",5,esp
PROIS,null,null,null,null,null
PROIZ,null,null,null,null,null
PROLE,true,"""nombre femenino""","""Linaje hijos o descendencia de alguien descendencia familia progenie ascendencia""",5,esp
PRONA,true,"""adjetivo""","""Muy inclinado a algo""",5,esp
PRONO,true,"""adjetivo""","""Muy inclinado a algo""",5,esp
PRORA,true,"""nombre femenino""","""proa""",5,esp
PROSA,true,"""nombre femenino""","""Forma de expresión habitual oral o escrita no sujeta a las reglas del verso narrativa verso1""",5,esp
PRUNA,true,"""nombre femenino""","""ciruela""",5,esp
PRUNO,true,"""nombre masculino""","""árbol ciruelo cirolero""",5,esp
PSIES,null,null,null,null,null
PUABA,true,"""verbo transitivo""","""Hacer púas en un peine u otro objeto que deba tenerlas""",5,esp
PUADA,true,"""verbo transitivo""","""Hacer púas en un peine u otro objeto que deba tenerlas""",5,esp
PUADO,true,"""nombre masculino""","""Conjunto de las púas de un peine o de otra cosa que las tenga""",5,esp
PUAIS,true,"""verbo transitivo""","""Hacer púas en un peine u otro objeto que deba tenerlas""",5,esp
PUARA,true,"""verbo transitivo""","""Hacer púas en un peine u otro objeto que deba tenerlas""",5,esp
PUARE,true,"""verbo transitivo""","""Hacer púas en un peine u otro objeto que deba tenerlas""",5,esp
PUASE,true,"""verbo transitivo""","""Hacer púas en un peine u otro objeto que deba tenerlas""",5,esp
PUBER,null,null,null,null,null
PUBES,true,"""nombre masculino""","""pubis""",5,esp
PUBIS,true,"""nombre masculino""","""Parte inferior del vientre que en la especie humana se cubre de vello al llegar a la pubertad empeine1""",5,esp
PUCHA,true,"""nombre femenino""","""puta.""",5,esp
PUCHO,true,"""nombre masculino""","""resto del cigarro colilla punta cabo1 chenca bachicha2 chinga magalla yegua chivo2""",5,esp
PUCIA,true,"""nombre femenino""","""Vaso farmacéutico en forma de olla prolongada por la parte superior que se tapaba con otro igual pero más pequeño y servía para elaborar algunas infusiones y cocimientos que habían de hacerse en vaso cerrado""",5,esp
PUDIN,true,"""nombre masculino""","""Dulce que se prepara con bizcocho o pan deshecho en leche y con azúcar y frutas secas""",5,esp
PUDIO,null,null,null,null,null
PUDIR,true,"""verbo intransitivo desusado""","""Oler mal heder apestar""",5,esp
PUDOR,true,"""nombre masculino""","""Honestidad modestia recato decoro1 recato honestidad decencia modestia vergüenza miramiento pena1 castidad pudicia pudicicia impudor impudicia desvergüenza""",5,esp
PUDRA,null,null,null,null,null
PUDRE,null,null,null,null,null
PUDRI,null,null,null,null,null
PUDRO,null,null,null,null,null
PUDUS,true,"""nombre masculino""","""Cérvido pequeño de aproximadamente de altura cuernos chicos sencillos y rectos que habita en los bosques de los""",5,esp
PUEDA,true,"""verbo transitivo""","""Tener expedita la facultad o potencia de hacer algo valer1""",5,esp
PUEDE,true,"""verbo transitivo""","""Tener expedita la facultad o potencia de hacer algo valer1""",5,esp
PUEDO,true,"""verbo transitivo""","""Tener expedita la facultad o potencia de hacer algo valer1""",5,esp
PUEIS,true,"""verbo transitivo""","""Hacer púas en un peine u otro objeto que deba tenerlas""",5,esp
PUFOS,true,"""nombre masculino coloquial""","""Deuda cuyo pago se elude de forma fraudulenta""",5,esp
PUGAS,true,"""nombre femenino poco usado""","""púa1.""",5,esp
PUGIL,null,null,null,null,null
PUGNA,true,"""nombre femenino""","""Batalla pelea batalla pelea enfrentamiento lucha combate""",5,esp
PUGNE,true,"""verbo intransitivo""","""Batallar contender o pelear batallar pelear combatir luchar competir contender debatirse""",5,esp
PUGNO,true,"""verbo intransitivo""","""Batallar contender o pelear batallar pelear combatir luchar competir contender debatirse""",5,esp
PUJAD,true,"""verbo transitivo""","""Hacer fuerza para pasar adelante o proseguir una acción procurando vencer el obstáculo que se encuentra pugnar luchar batallar empujar""",5,esp
PUJAN,true,"""verbo transitivo""","""Hacer fuerza para pasar adelante o proseguir una acción procurando vencer el obstáculo que se encuentra pugnar luchar batallar empujar""",5,esp
PUJAR,true,"""verbo transitivo""","""Hacer fuerza para pasar adelante o proseguir una acción procurando vencer el obstáculo que se encuentra pugnar luchar batallar empujar""",5,esp
PUJAS,null,null,null,null,null
PUJEN,true,"""verbo transitivo""","""Hacer fuerza para pasar adelante o proseguir una acción procurando vencer el obstáculo que se encuentra pugnar luchar batallar empujar""",5,esp
PUJES,true,"""verbo transitivo""","""Hacer fuerza para pasar adelante o proseguir una acción procurando vencer el obstáculo que se encuentra pugnar luchar batallar empujar""",5,esp
PUJOS,true,"""nombre masculino""","""Gana continua o frecuente de defecar o de orinar con gran dificultad de lograrlo y acompañada de dolores tenesmo""",5,esp
PULAN,true,"""verbo transitivo""","""Alisar o dar tersura y lustre a algo pulimentar alisar2 limar lijar1 abrillantar bruñir cepillar acepillar""",5,esp
PULAS,true,"""verbo transitivo""","""Alisar o dar tersura y lustre a algo pulimentar alisar2 limar lijar1 abrillantar bruñir cepillar acepillar""",5,esp
PULEN,true,"""verbo transitivo""","""Alisar o dar tersura y lustre a algo pulimentar alisar2 limar lijar1 abrillantar bruñir cepillar acepillar""",5,esp
PULES,true,"""verbo transitivo""","""Alisar o dar tersura y lustre a algo pulimentar alisar2 limar lijar1 abrillantar bruñir cepillar acepillar""",5,esp
PULGA,true,"""nombre femenino""","""Insecto afaníptero sin alas de unos dos milímetros de longitud color negro rojizo cabeza pequeña antenas cortas patas fuertes largas y adaptadas al salto y parásito del ser humano y algunos animales""",5,esp
PULIA,null,null,null,null,null
PULID,true,"""verbo transitivo""","""Alisar o dar tersura y lustre a algo pulimentar alisar2 limar lijar1 abrillantar bruñir cepillar acepillar""",5,esp
PULIO,null,null,null,null,null
PULIR,true,"""verbo transitivo""","""Alisar o dar tersura y lustre a algo pulimentar alisar2 limar lijar1 abrillantar bruñir cepillar acepillar""",5,esp
PULIS,null,null,null,null,null
PULLA,true,"""nombre femenino""","""Dicho con que indirectamente se humilla a alguien puntazo alfilerazo mofa burla guasa befa broma1 chacota escarnio remoque remoquete""",5,esp
PULLE,true,"""verbo transitivo""","""Molestar enardecer a alguien con expresiones agudas y picantes""",5,esp
PULLO,true,"""verbo transitivo""","""Molestar enardecer a alguien con expresiones agudas y picantes""",5,esp
PULPA,true,"""nombre femenino""","""Parte mollar de la carne que no tiene huesos ni ternilla carne1 molla""",5,esp
PULPO,true,"""nombre masculino""","""Molusco marino cefalópodo dibranquial octópodo muy voraz con cuerpo en forma de saco y tentáculos provistos de ventosas y cuya carne es apreciada""",5,esp
PULSA,true,"""verbo transitivo""","""Presionar un pulsador presionar oprimir apretar""",5,esp
PULSE,true,"""verbo transitivo""","""Presionar un pulsador presionar oprimir apretar""",5,esp
PULSO,true,"""nombre masculino""","""Latido intermitente de las arterias que se percibe en varias partes del cuerpo y especialmente en la muñeca pulsación latido palpitación""",5,esp
PUMAS,true,"""nombre masculino""","""Felino americano de unos de longitud de color rojizo o leonado uniforme que vive en serranías y llanuras león""",5,esp
PUMBA,true,"""interjección""","""para remedar la caída ruidosa""",5,esp
PUNAN,true,"""verbo transitivo""","""Castigar a un culpado castigar condenar sancionar corregir""",5,esp
PUNAR,null,null,null,null,null
PUNAS,null,null,null,null,null
PUNCE,true,"""verbo transitivo""","""Herir con un objeto puntiagudo espinar1 pinchar picar clavar aguijonear herir""",5,esp
PUNEN,true,"""verbo transitivo""","""Castigar a un culpado castigar condenar sancionar corregir""",5,esp
PUNES,true,"""verbo transitivo""","""Castigar a un culpado castigar condenar sancionar corregir""",5,esp
PUNGA,true,"""nombre masculino coloquial""","""carterista bolsista2 bolseador""",5,esp
PUNGE,true,"""verbo transitivo poco usado""","""Punzar o herir algo o a alguien con un objeto puntiagudo""",5,esp
PUNGI,null,null,null,null,null
PUNIA,null,null,null,null,null
PUNID,true,"""verbo transitivo""","""Castigar a un culpado castigar condenar sancionar corregir""",5,esp
PUNIO,null,null,null,null,null
PUNIR,true,"""verbo transitivo""","""Castigar a un culpado castigar condenar sancionar corregir""",5,esp
PUNIS,null,null,null,null,null
PUNJA,true,"""verbo transitivo poco usado""","""Punzar o herir algo o a alguien con un objeto puntiagudo""",5,esp
PUNJO,true,"""verbo transitivo poco usado""","""Punzar o herir algo o a alguien con un objeto puntiagudo""",5,esp
PUNTA,true,"""nombre femenino""","""Extremo de algo La punta del pie extremo vértice arista ángulo apéndice remate fin cima cumbre cabo1 promontorio picacho aguja cresta""",5,esp
PUNTE,true,"""verbo transitivo""","""Apuntar las faltas de los eclesiásticos en el coro""",5,esp
PUNTO,true,"""nombre masculino""","""Señal de dimensiones pequeñas ordinariamente circular que por contraste de color o de relieve es perceptible en una superficie señal trazo marca""",5,esp
PUNZA,true,"""verbo transitivo""","""Herir con un objeto puntiagudo espinar1 pinchar picar clavar aguijonear herir""",5,esp
PUNZO,true,"""verbo transitivo""","""Herir con un objeto puntiagudo espinar1 pinchar picar clavar aguijonear herir""",5,esp
PUÑAL,true,"""adjetivo desusado""","""Que cabe o puede tenerse en el puño""",5,esp
PUÑAR,true,"""verbo transitivo desusado""","""Atacar con las armas un lugar""",5,esp
PUÑIR,true,"""verbo transitivo desusado""","""punir.""",5,esp
PUÑOS,true,"""nombre masculino""","""Mano cerrada tolete""",5,esp
PUPAD,true,"""verbo intransitivo""","""Dicho de una larva de insecto Transformarse en pupa""",5,esp
PUPAN,true,"""verbo intransitivo""","""Dicho de una larva de insecto Transformarse en pupa""",5,esp
PUPAR,true,"""verbo intransitivo""","""Dicho de una larva de insecto Transformarse en pupa""",5,esp
PUPAS,null,null,null,null,null
PUPEN,true,"""verbo intransitivo""","""Dicho de una larva de insecto Transformarse en pupa""",5,esp
PUPES,true,"""verbo intransitivo""","""Dicho de una larva de insecto Transformarse en pupa""",5,esp
PUPOS,true,"""nombre masculino coloquial""","""cicatriz ombligo pupu""",5,esp
PUPUS,true,"""nombre masculino coloquial""","""cicatriz ombligo pupo""",5,esp
PURAS,true,"""adjetivo""","""Libre y exento de toda mezcla de otra cosa intacto limpio natural virgen seco lígrimo impuro""",5,esp
PUREA,true,"""verbo intransitivo""","""Fumar un cigarro puro""",5,esp
PUREE,true,"""verbo intransitivo""","""Fumar un cigarro puro""",5,esp
PUREO,true,"""verbo intransitivo""","""Fumar un cigarro puro""",5,esp
PURES,null,null,null,null,null
